id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
32,CUBE,2,0,0,max_eval,0.010547209833818063,0.06846904754638672,1139,1.0986969667048196,0.0,50040,27009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,DANIWOODLS,2,0,0,first_order,103.917818,3.600120544433594e-5,1,9.102978144844748e-57,0.0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,DANWOODLS,2,0,0,max_eval,NaN,0.11208915710449219,124,NaN,0.0,50001,50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,DENSCHNA,2,0,0,first_order,2.357412527495004e-11,0.0016639232635498047,34,6.0186611152090504e-6,0.0,1393,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,DENSCHNB,2,0,0,first_order,4.193421678391655e-13,0.0006220340728759766,22,1.2992274046036989e-6,0.0,586,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,DENSCHNC,2,0,0,first_order,0.18336246824978836,0.004019975662231445,100,0.0015362846286843131,0.0,3469,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,DENSCHND,3,0,0,first_order,7.176481115352958,0.00701594352722168,136,22.531289545966064,0.0,4833,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,DENSCHNE,3,0,0,first_order,5.507312448360038e-10,0.0028638839721679688,49,4.6937530355742384e-5,0.0,1947,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,DENSCHNF,2,0,0,first_order,1.1187290653019873e-9,0.0022089481353759766,34,0.0008139003470323234,0.0,1407,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,DEVGLA1,4,0,0,max_eval,NaN,0.37752389907836914,124,NaN,0.0,50001,50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,DEVGLA2,5,0,0,max_eval,NaN,0.3357079029083252,124,NaN,0.0,50001,50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,DIAMON2DLS,66,0,0,max_time,37767.91545784648,10.152222871780396,5,473166.3550094191,0.0,961,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,DIAMON3DLS,99,0,0,max_time,12817.643733236759,10.167566061019897,29,13421.531893141168,0.0,1209,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,DJTL,2,0,0,max_eval,-6632.807582301949,0.07520008087158203,1105,29481.50664149893,0.0,50026,26889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,DMN15102LS,66,0,0,max_time,34378.78015626372,10.060043096542358,8,80176.4824880483,0.0,1012,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,DMN15103LS,99,0,0,max_time,12817.643638261772,10.377506971359253,27,13421.531676944152,0.0,1119,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,DMN15332LS,66,0,0,max_time,3521.0684426397884,10.03122591972351,28,10814.717601902963,0.0,1231,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,DMN15333LS,99,0,0,max_time,2943.629960078455,10.44697904586792,15,7083.24577985888,0.0,856,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,DMN37142LS,66,0,0,max_time,385.0776519281675,10.178063869476318,20,125.8859076033133,0.0,1001,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,DMN37143LS,99,0,0,max_time,397.5145625049602,10.380220174789429,14,56.443417922212696,0.0,817,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,ECKERLE4LS,3,0,0,first_order,0.6996960912061057,0.00032591819763183594,3,7.057485825466091e-7,0.0,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,EG2,1000,0,0,first_order,-998.9473933009708,0.060693979263305664,4,1.2958481831275813e-6,0.0,52,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,EGGCRATE,2,0,0,first_order,9.48819733910788,0.0010478496551513672,13,1.2879274975397468e-5,0.0,748,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,ELATVIDU,2,0,0,first_order,1.712780471505855,0.0023450851440429688,46,0.011204749618159678,0.0,1795,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,ENGVAL2,3,0,0,max_eval,0.0007531362288330234,0.0696420669555664,1599,0.02569351246275744,0.0,50018,28678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,ENSOLS,9,0,0,first_order,788.5397866737407,1.4480328559875488,430,0.0003497260134803514,0.0,14161,8276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,ERRINROS,50,0,0,max_eval,40.64071648072129,0.41646599769592285,1611,0.17377441175027455,0.0,50025,28506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,ERRINRSM,50,0,0,first_order,38.768428958108096,0.2587859630584717,994,0.13026834411556606,0.0,30920,17628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,EXP2,2,0,0,first_order,3.6586809289016014e-11,0.011666059494018555,142,3.779999537140373e-6,0.0,4893,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,EXPFIT,2,0,0,first_order,0.2405105940297273,0.033622026443481445,502,2.747569878429239e-5,0.0,16265,9510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,EXTROSNB,1000,0,0,first_order,7.066059967718633e-8,0.34682202339172363,49,0.006873236805769639,0.0,1870,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,FBRAIN3LS,6,0,0,max_time,0.3906443316680291,10.004366159439087,208,0.06445157991551914,0.0,6779,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,FLETCHCR,1000,0,0,max_time,0.02787559796893469,10.00011396408081,1566,0.34495791587458857,0.0,48909,28052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,GAUSS1LS,8,0,0,max_eval,7339.973851733764,4.026020050048828,1598,3276.1054111053404,0.0,50010,28674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,GAUSS2LS,8,0,0,max_eval,NaN,4.930444955825806,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,GAUSS3LS,8,0,0,max_eval,18848.901662522443,3.839655876159668,1598,9613.279366358202,0.0,50022,28684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,GAUSSIAN,3,0,0,first_order,1.1281217205838064e-8,0.014217138290405273,136,9.171629201842107e-7,0.0,4831,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,GBRAINLS,2,0,0,max_time,32.20199762826942,10.00617504119873,534,19.339997424630223,0.0,17430,10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,GENROSE,500,0,0,max_eval,299.8862424743085,5.118079900741577,1602,3.3423702860257714,0.0,50039,28694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,GROWTHLS,3,0,0,first_order,3542.14903046,0.00011110305786132812,1,0.0,0.0,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,GULF,3,0,0,max_eval,6.110681805332747,1.664788007736206,1602,0.19637949701223925,0.0,50037,28694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,HAHN1LS,7,0,0,first_order,55530.9534926475,0.002537965774536133,1,0.0004331288389300792,0.0,105,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,HAIRY,2,0,0,first_order,20.00000000000075,0.008643865585327148,199,3.405752475664121e-5,0.0,7237,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,HATFLDD,3,0,0,max_eval,1.3284302958724578e-5,0.11077308654785156,1600,0.00011074449505846001,0.0,50001,28673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,HATFLDE,3,0,0,max_eval,3.9448828295747e-5,0.1790940761566162,1600,0.0004710659641175097,0.0,50001,28667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,HATFLDFL,3,0,0,max_eval,6.65741443283585e-5,0.08161187171936035,1548,5.560933602571633e-6,0.0,50049,29833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,HATFLDFLS,3,0,0,max_eval,2.468424475627653e-5,0.05504107475280762,1192,0.0005901014928634977,0.0,50002,27406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,HATFLDGLS,25,0,0,max_eval,0.003306870821331038,0.16910195350646973,1602,0.017411095433314455,0.0,50037,28693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,HEART6LS,6,0,0,max_eval,1.7325277098499476,0.13154888153076172,1602,1.839414488026996,0.0,50021,28688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,HEART8LS,8,0,0,max_eval,1.4459577054279464,0.11354184150695801,1616,1.2181912782514654,0.0,50032,28529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,HELIX,3,0,0,max_eval,0.0019499714773863787,0.05182194709777832,1602,0.10172801457891834,0.0,50041,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,HIELOW,3,0,0,max_time,NaN,10.625810146331787,18,NaN,0.0,7601,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,HILBERTA,2,0,0,first_order,1.895500179930871e-11,0.005764961242675781,169,5.3247314473836876e-6,0.0,5636,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,HILBERTB,10,0,0,first_order,2.3025221234506924e-10,0.0033490657806396484,10,6.9274224614772e-5,0.0,649,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,HIMMELBB,2,0,0,first_order,3.8389998900341e-12,0.00010395050048828125,2,0.005690743313523701,0.0,126,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,HIMMELBCLS,2,0,0,first_order,1.4927175541103524e-11,0.00127410888671875,52,4.490340245584545e-5,0.0,1572,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,HIMMELBF,4,0,0,max_eval,889.1756852317004,0.09441900253295898,1614,34.21324957534097,0.0,50038,28519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,HIMMELBG,2,0,0,first_order,3.680877078742565e-14,0.0008440017700195312,34,5.738492831545671e-7,0.0,972,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,HIMMELBH,2,0,0,first_order,-0.9999999999984805,0.0022420883178710938,76,2.774393891035221e-6,0.0,2320,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,HUMPS,2,0,0,max_eval,0.008191953793182025,0.045536041259765625,1596,0.03440857417838339,0.0,50008,28730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,HYDC20LS,99,0,0,max_eval,3.582330891870798,2.518838882446289,1601,10.357622615480526,0.0,50016,28683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,HYDCAR6LS,29,0,0,max_eval,1.4900433504402466,0.7031331062316895,1614,6.188459008423454,0.0,50022,28524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,INTEQNELS,502,0,0,first_order,3.0023093014831806e-13,2.2408928871154785,13,1.4094611383521926e-6,0.0,738,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,JENSMP,2,0,0,first_order,2020.0,0.00024700164794921875,1,4.997887944964559e-57,0.0,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,JUDGE,2,0,0,first_order,20.482337135093516,0.006552934646606445,76,0.001587532577512862,0.0,2709,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,KIRBY2LS,5,0,0,first_order,490348.99948858167,0.0015180110931396484,1,0.35186688280112327,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,KOWOSB,4,0,0,max_eval,0.0003696572756140101,0.13526320457458496,1601,0.0003149958298400263,0.0,50028,28688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,KSSLS,1000,0,0,max_time,165805.14209814335,10.285696983337402,29,825730.9269170824,0.0,1286,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,LANCZOS1LS,6,0,0,max_eval,0.004313586083195371,0.3061330318450928,1602,0.002832096614091429,0.0,50045,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,LANCZOS2LS,6,0,0,max_eval,0.00431337779287229,0.30974698066711426,1602,0.0028317972580365262,0.0,50045,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,LANCZOS3LS,6,0,0,max_eval,0.004311093555788377,0.37136101722717285,1602,0.0028319996405132045,0.0,50045,28696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,LOGHAIRY,2,0,0,first_order,0.18232155679396034,0.020358800888061523,349,2.7200212448842697e-7,0.0,13871,8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,LSC1LS,3,0,0,max_eval,1689.4624123989383,0.07720208168029785,1094,10.525743445517126,0.0,50023,27276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,LSC2LS,3,0,0,max_eval,16.30834459571294,0.08913302421569824,1599,0.11392962570449539,0.0,50038,28738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,LUKSAN11LS,100,0,0,max_eval,324.1709479184634,1.09840989112854,1613,11.808139889543083,0.0,50011,28516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,LUKSAN12LS,98,0,0,max_eval,1977.2388496754713,1.432528018951416,1613,6.711485044262572,0.0,50027,28513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,LUKSAN13LS,98,0,0,max_eval,25188.870515287228,1.2808399200439453,1601,0.6605301345001648,0.0,50004,28674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,LUKSAN14LS,98,0,0,first_order,124.71505566446223,0.767894983291626,1270,0.010129721834249417,0.0,39723,22819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,LUKSAN15LS,100,0,0,first_order,3.5696968830817144,0.37915611267089844,49,0.007619553331431592,0.0,1447,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,LUKSAN16LS,100,0,0,first_order,3.5696968840285264,0.2728538513183594,76,0.010067385056442248,0.0,2735,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,LUKSAN17LS,100,0,0,first_order,0.49984334636795186,5.413175821304321,1096,0.3864546576986708,0.0,34053,19421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,LUKSAN21LS,100,0,0,max_eval,94.25137624667197,0.7990419864654541,1602,0.25192758259762266,0.0,50035,28692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,LUKSAN22LS,100,0,0,max_eval,868.9509004465535,1.8379249572753906,1601,0.1409955690462017,0.0,50006,28678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,MANCINO,100,0,0,first_order,0.19564685185687042,2.981429100036621,16,1242.584067408014,0.0,871,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,MARATOSB,2,0,0,first_order,0.9958931325326246,0.0010039806365966797,10,0.11179407805452757,0.0,697,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,METHANB8LS,31,0,0,max_eval,0.002110356737646352,0.6614079475402832,1601,0.41350298451883577,0.0,50028,28686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,METHANL8LS,31,0,0,max_eval,3.922137283976783,0.6683869361877441,1601,30.823448495686975,0.0,50034,28688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,MEXHAT,2,0,0,max_eval,NaN,0.07168102264404297,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,MEYER3,3,0,0,max_eval,NaN,0.2340850830078125,127,NaN,0.0,50122,50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,MGH09LS,4,0,0,first_order,0.0012562442935042512,0.042855024337768555,634,9.05530000832733e-5,0.0,19991,11575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,MGH10LS,3,0,0,first_order,7.898241205197983e12,0.002279996871948242,7,3.336726950828315e8,0.0,590,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,MGH10SLS,3,0,0,first_order,4.0553384360842266e9,0.00026917457580566406,1,10.59135436678208,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,MGH17LS,5,0,0,first_order,1.022432649524286,0.040380001068115234,172,0.0030283897308364034,0.0,5833,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,MGH17SLS,5,0,0,first_order,1.1028430474772934,0.026846885681152344,103,0.001024256211670199,0.0,3626,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,MISRA1ALS,2,0,0,first_order,6761.787893768267,0.001255035400390625,3,0.007143034553337202,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,MISRA1BLS,2,0,0,first_order,6761.7872972485075,0.0012221336364746094,3,0.021944405542477428,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,MISRA1CLS,2,0,0,first_order,6716.038927761553,0.0016601085662841797,3,12.937071801485242,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,MISRA1DLS,2,0,0,first_order,6760.782824740824,0.0012428760528564453,3,0.01393800389605299,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,MNISTS0LS,494,0,0,first_order,11846.0,1.308547019958496,1,0.0,0.0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,MNISTS5LS,494,0,0,first_order,10842.0,1.1900508403778076,1,0.0,0.0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,MUONSINELS,1,0,0,first_order,51069.173071923746,0.023435115814208984,3,0.0014625135937649247,0.0,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,NELSONLS,3,0,0,max_eval,56.08297428548118,0.6331548690795898,1601,780.9711038189988,0.0,50022,28683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,OSBORNEA,5,0,0,max_eval,0.001555477749584725,0.2869842052459717,1599,0.1621038791400534,0.0,50026,28681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,OSBORNEB,11,0,0,max_eval,0.061473933728517394,1.063377857208252,1601,0.06701523118933837,0.0,50042,28690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136,OSCIPATH,500,0,0,first_order,0.9999666655201666,0.06068110466003418,31,1.4739813015033898e-6,0.0,1071,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,PALMER1C,8,0,0,max_eval,37917.86948275038,0.20145201683044434,1583,1265.4118345521968,0.0,50015,28831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,PALMER1D,7,0,0,max_eval,38857.3897334902,0.13341498374938965,1587,4118.326650899117,0.0,50013,28846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,PALMER2C,8,0,0,max_eval,1415.9151261542197,0.10923409461975098,1587,2431.2575851629567,0.0,50013,28846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
140,PALMER3C,8,0,0,max_eval,266.7907463940334,0.13579297065734863,1587,249.78084373814121,0.0,50011,28845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,PALMER4C,8,0,0,max_eval,253.22122735234296,0.11303091049194336,1587,302.3737029616529,0.0,50011,28845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,PALMER5C,6,0,0,first_order,2.128086651352648,0.0029621124267578125,58,0.0003903619765483477,0.0,2143,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143,PALMER5D,4,0,0,max_eval,638.3031638806758,0.060189008712768555,1601,17.088897586142927,0.0,50042,28695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,PALMER6C,8,0,0,max_eval,189.9662437599016,0.10562610626220703,1587,112.14853025566427,0.0,50011,28848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,PALMER7C,8,0,0,max_eval,252.4319159482247,0.08131003379821777,1587,564.557895682511,0.0,50013,28847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,PALMER8C,8,0,0,max_eval,125.54383722761173,0.07603001594543457,1586,256.4684989314844,0.0,50010,28845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147,PARKCH,15,0,0,max_time,NaN,30.880608081817627,1,NaN,0.0,801,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,PENALTY1,1000,0,0,first_order,9.252942249210106e8,0.455049991607666,82,2.122128434867507e7,0.0,2915,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
