id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
95,PALMER3C,8,0,0,max_eval,266.7907463940334,0.13200688362121582,1587,249.78084373814121,0.0,50011,28845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,PALMER4C,8,0,0,max_eval,253.22122735234296,0.11368083953857422,1587,302.3737029616529,0.0,50011,28845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,PALMER5C,6,0,0,first_order,2.128086651352648,0.0032460689544677734,58,0.0003903619765483477,0.0,2143,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,PALMER5D,4,0,0,max_eval,638.3031638806758,0.05993294715881348,1601,17.088897586142927,0.0,50042,28695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,PALMER6C,8,0,0,max_eval,189.9662437599016,0.1048128604888916,1587,112.14853025566427,0.0,50011,28848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,PALMER7C,8,0,0,max_eval,252.4319159482247,0.08219790458679199,1587,564.557895682511,0.0,50013,28847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,PALMER8C,8,0,0,max_eval,125.54383722761173,0.07770514488220215,1586,256.4684989314844,0.0,50010,28845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,POWELLBSLS,2,0,0,max_eval,0.1352109304094722,0.06898713111877441,1601,0.29318495041053494,0.0,50018,28682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,POWELLSQLS,2,0,0,first_order,9.528269708537517e-9,0.0008687973022460938,10,4.639278131660246e-5,0.0,711,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,POWERSUM,4,0,0,first_order,37.431446699256334,0.00036787986755371094,7,3.891575488523813e-7,0.0,147,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,PRICE3,2,0,0,first_order,6.92955513891086e-7,0.002340078353881836,61,0.01052450670165698,0.0,2258,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,PRICE4,2,0,0,first_order,2.774859535089916e-5,0.0008499622344970703,28,0.0009324489744080197,0.0,890,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,RAT42LS,3,0,0,max_eval,NaN,0.11381292343139648,125,NaN,0.0,50066,50279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,RAT43LS,4,0,0,first_order,1.0764615963733331e6,0.0002460479736328125,3,2.0463630789890885e-12,0.0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,RECIPELS,3,0,0,first_order,3.5342864841022867e-6,0.001970052719116211,43,0.00034701748782501495,0.0,1730,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,ROSENBR,2,0,0,max_eval,2.435834887264304,0.04602313041687012,1099,4.995810127460133,0.0,50009,27082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,ROSENBRTU,2,0,0,max_eval,0.9462120457678657,0.07267904281616211,1584,0.0037737317280375237,0.0,50036,28863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1LS,4,0,0,max_eval,4.04170880804333,0.19305706024169922,1587,10.970115776383542,0.0,50037,28857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,S308,2,0,0,first_order,0.773199058576626,0.001798868179321289,40,0.00010580846310611685,0.0,1583,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,SINEVAL,2,0,0,max_eval,5.012112022894068,0.048454999923706055,1105,8.995900213654416,0.0,50014,26875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,SISSER,2,0,0,first_order,1.0879538230601074e-8,0.0022640228271484375,31,5.171153525246619e-6,0.0,1300,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,SNAIL,2,0,0,first_order,1.5248026025160617e-20,0.0006852149963378906,16,2.4696579545653867e-10,0.0,402,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,SSI,3,0,0,max_eval,0.03853395936464162,0.07797694206237793,1616,0.051538041802517365,0.0,50026,28523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,STRATEC,10,0,0,max_time,3977.8039007719763,14.525598049163818,2,117551.33130550281,0.0,491,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,STREG,4,0,0,first_order,1.958615550321178e7,0.0005550384521484375,16,7380.435603895141,0.0,460,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,STRTCHDV,10,0,0,first_order,4.544342339566016e-7,0.010788202285766602,43,5.295268883277791e-5,0.0,1680,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,THURBERLS,7,0,0,max_eval,2.9340139975234713e7,0.30161619186401367,1113,37803.9230326297,0.0,50022,26908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,TRIGON1,10,0,0,first_order,5.740757889785004e-11,0.08665299415588379,829,2.2925785450898923e-5,0.0,25651,14643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,TRIGON2,10,0,0,max_eval,7.143051719391639,0.24909400939941406,1515,0.004032799866013224,0.0,50033,27534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,VESUVIALS,8,0,0,first_order,3525.926211774723,0.8788330554962158,64,3.4318075904132828,0.0,3194,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,VESUVIOLS,8,0,0,first_order,4181.434433061506,0.1731729507446289,4,12.461871928133831,0.0,497,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,VESUVIOULS,8,0,0,max_time,1.4026990709842193,10.000534057617188,990,114.38228104554739,0.0,39373,21661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,VIBRBEAM,8,0,0,max_eval,NaN,0.8961789608001709,133,NaN,0.0,50340,50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,WAYSEA1,2,0,0,max_eval,2.3416134788661136,0.06430292129516602,1223,35.35173807478622,0.0,50014,27301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,WAYSEA2,2,0,0,first_order,8.247012465678444e-6,0.0010678768157958984,16,0.0011330858121691395,0.0,847,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,YFITU,3,0,0,max_eval,171.07290149568394,0.18717193603515625,1615,24.47746415847467,0.0,50003,28515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.0004699230194091797,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
