id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
83,MGH17LS,5,0,0,first_order,1.0224324621942087,0.18935203552246094,902,0.0021746644211883227,0.0,38249,20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,MGH17SLS,5,0,0,first_order,1.1028430660831126,0.035086870193481445,154,0.0010833768951303883,0.0,6385,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,MISRA1ALS,2,0,0,first_order,6761.787893768267,0.0011310577392578125,3,0.007143034553337202,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,MISRA1BLS,2,0,0,first_order,6761.7872972485075,0.0010578632354736328,3,0.021944405542477428,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,MISRA1CLS,2,0,0,first_order,6716.038927761553,0.0011188983917236328,3,12.937071801485242,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,MISRA1DLS,2,0,0,first_order,6760.782824740824,0.0009930133819580078,3,0.01393800389605299,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,MUONSINELS,1,0,0,first_order,51069.173071923746,0.007679939270019531,3,0.0014625135937649247,0.0,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,NELSONLS,3,0,0,max_eval,56.77762048885909,0.5756838321685791,1099,8327.254734109774,0.0,50010,27321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,OSBORNEA,5,0,0,max_eval,0.009441927871750164,0.2606499195098877,1159,1.1434651838473335,0.0,50014,27515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,PALMER1C,8,0,0,max_eval,41949.37197204191,0.1242210865020752,1089,28378.55982381336,0.0,50017,27519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,PALMER1D,7,0,0,max_eval,34881.28897571984,0.1331310272216797,1072,5105.290048180896,0.0,50034,27851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,PALMER2C,8,0,0,max_eval,1256.1053211829403,0.10498595237731934,1072,157.84893611581796,0.0,50044,27856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,PALMER3C,8,0,0,max_eval,229.01280056831328,0.09587693214416504,1071,35.128414807864665,0.0,50023,27847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,PALMER4C,8,0,0,max_eval,226.85694905733052,0.10687494277954102,1080,30.975754816335513,0.0,50023,27662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,PALMER5C,6,0,0,first_order,2.1280867316580228,0.004102945327758789,86,0.000776081392135936,0.0,3463,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,PALMER5D,4,0,0,max_eval,821.0286745801795,0.06559991836547852,1143,13.173943436436137,0.0,50024,27886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,PALMER6C,8,0,0,max_eval,169.9134722527581,0.08151388168334961,1156,48.44746330876113,0.0,50025,27517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,PALMER7C,8,0,0,max_eval,64.78098824613244,0.0709829330444336,1151,193.24584045155999,0.0,50015,27719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,PALMER8C,8,0,0,max_eval,61.890116787158625,0.07702302932739258,1089,32.95627823582739,0.0,50037,27499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,POWELLBSLS,2,0,0,max_eval,0.045648058300798176,0.053603172302246094,1091,36.07541724703952,0.0,50009,27509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,POWELLSQLS,2,0,0,first_order,1.5235332816418287e-15,0.0005710124969482422,8,4.292854860929931e-8,0.0,548,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,POWERSUM,4,0,0,first_order,37.4314466992563,0.00014901161193847656,5,2.7269494466963806e-6,0.0,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,PRICE3,2,0,0,first_order,3.103549467269911e-9,0.000865936279296875,18,0.0012608389330802207,0.0,557,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,PRICE4,2,0,0,first_order,7.44420868004538e-9,0.0001811981201171875,10,7.434344127048774e-5,0.0,158,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,RAT42LS,3,0,0,max_eval,NaN,0.11469721794128418,125,NaN,0.0,50066,50279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,RAT43LS,4,0,0,first_order,1.0764615963733331e6,0.0001971721649169922,3,2.0463630789890885e-12,0.0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,RECIPELS,3,0,0,first_order,2.8975368215129863e-6,0.0040819644927978516,120,0.00029256341152152944,0.0,4941,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,ROSENBR,2,0,0,max_eval,0.2088471243381652,0.03842616081237793,1111,0.8265456850577841,0.0,50007,28478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,ROSENBRTU,2,0,0,max_eval,0.9455339420564544,0.04885101318359375,1154,0.015050442861763305,0.0,50036,27294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1LS,4,0,0,first_order,0.1568670116954184,0.018841981887817383,35,0.00016146155736270723,0.0,4093,3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,S308,2,0,0,first_order,0.7731990575334735,0.0006279945373535156,14,6.882582130387023e-5,0.0,501,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,SINEVAL,2,0,0,max_eval,3.9080632290234525,0.03930306434631348,1083,9.956479540722816,0.0,50032,27700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,SISSER,2,0,0,first_order,2.587563543900022e-8,0.0005550384521484375,16,9.749378657981871e-6,0.0,499,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,SNAIL,2,0,0,first_order,2.171235969938528e-16,9.012222290039062e-5,8,2.9470229276385582e-8,0.0,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,SSI,3,0,0,max_eval,0.04323710926740257,0.03937983512878418,1177,0.2128923400253692,0.0,50002,27147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,STRATEC,10,0,0,max_time,3977.8039007719763,12.931120157241821,2,117551.33130550281,0.0,491,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
