id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
18,EXP2,2,0,0,first_order,2.801847824967871e-11,0.023764848709106445,281,2.4247999130336336e-6,0.0,10608,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,EXPFIT,2,0,0,first_order,0.24051059402467634,0.057125091552734375,841,2.8200029182802687e-5,0.0,31854,17902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,GBRAINLS,2,0,0,max_time,28.605827853234956,10.002797842025757,612,5.069603929339145,0.0,23158,13188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,HAIRY,2,0,0,first_order,20.000000000001137,0.009594917297363281,211,0.00010705866264314453,0.0,8310,4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,HILBERTA,2,0,0,first_order,2.761905884835004e-11,0.0011920928955078125,21,1.90580797479675e-6,0.0,1068,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,HIMMELBB,2,0,0,first_order,3.8389998900341e-12,0.0001220703125,2,0.005690743313523701,0.0,126,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,HIMMELBCLS,2,0,0,first_order,2.8329840831381387e-11,0.0020461082458496094,61,5.5624092024139605e-5,0.0,2107,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,HIMMELBG,2,0,0,first_order,1.0817937506996726e-13,0.0010590553283691406,31,9.36353868187004e-7,0.0,1001,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,HIMMELBH,2,0,0,first_order,-0.9999999999997531,0.0018939971923828125,51,1.004809748321284e-6,0.0,1807,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,HUMPS,2,0,0,max_eval,1.1580795821631624,0.07400798797607422,1118,0.459031444567669,0.0,50016,26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,JENSMP,2,0,0,first_order,2020.0,0.0001780986785888672,1,4.997887944964559e-57,0.0,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,JUDGE,2,0,0,first_order,20.482337248453984,0.0036749839782714844,56,0.0020515238858347957,0.0,2313,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,LOGHAIRY,2,0,0,first_order,0.182321556793967,0.02144312858581543,496,3.9947894344831533e-7,0.0,20503,12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,MARATOSB,2,0,0,first_order,0.9958931304084034,0.0006220340728759766,11,0.09370783829900704,0.0,692,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,MEXHAT,2,0,0,max_eval,NaN,0.06161904335021973,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,MISRA1ALS,2,0,0,first_order,6761.787893768267,0.0014691352844238281,3,0.007143034553337202,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,MISRA1BLS,2,0,0,first_order,6761.7872972485075,0.0011839866638183594,3,0.021944405542477428,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,MISRA1CLS,2,0,0,first_order,6716.038927761553,0.001283884048461914,3,12.937071801485242,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,MISRA1DLS,2,0,0,first_order,6760.782824740824,0.0011799335479736328,3,0.01393800389605299,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,MUONSINELS,1,0,0,first_order,51069.173071923746,0.008199930191040039,3,0.0014625135937649247,0.0,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,POWELLBSLS,2,0,0,max_eval,0.13521097849991126,0.07520580291748047,1348,0.978131480130605,0.0,50038,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,POWELLSQLS,2,0,0,first_order,1.5182570686762688e-15,0.0008759498596191406,16,2.1428866675544165e-8,0.0,932,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,PRICE3,2,0,0,first_order,2.366786558953298e-6,0.004860877990722656,136,0.010810403190892683,0.0,5263,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,PRICE4,2,0,0,first_order,7.451531625048365e-5,0.0012941360473632812,36,0.002115688523644963,0.0,1236,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,ROSENBR,2,0,0,max_eval,0.024677957643323027,0.03998303413391113,1343,0.23506360279024827,0.0,50045,27970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,ROSENBRTU,2,0,0,max_eval,0.9455648712328523,0.040789127349853516,1340,0.03666277722474049,0.0,50040,27973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,S308,2,0,0,first_order,0.7731990577183518,0.0028319358825683594,56,7.999569996861924e-5,0.0,2303,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,SINEVAL,2,0,0,max_eval,3.4125055601025105,0.05299115180969238,1348,1.9515311894704068,0.0,50042,27994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,SISSER,2,0,0,first_order,3.3396327983027824e-8,0.002084970474243164,41,1.205498405702788e-5,0.0,1750,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,SNAIL,2,0,0,first_order,3.5062811177106265e-19,0.00046896934509277344,16,1.1842771843544047e-9,0.0,396,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,WAYSEA1,2,0,0,max_eval,0.32159077713529943,0.06807398796081543,1357,1.4117618120152504,0.0,50030,27801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,WAYSEA2,2,0,0,first_order,8.113863158349292e-6,0.0009000301361083984,21,0.0011343030416294194,0.0,1030,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.0005490779876708984,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
