id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
66,HUMPS,2,0,0,max_eval,1.1580795821631624,0.05240297317504883,1118,0.459031444567669,0.0,50016,26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,JENSMP,2,0,0,first_order,2020.0,0.0003070831298828125,1,4.997887944964559e-57,0.0,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,JUDGE,2,0,0,first_order,20.482337248453984,0.0034987926483154297,56,0.0020515238858347957,0.0,2313,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,KIRBY2LS,5,0,0,first_order,490348.99948858167,0.001135110855102539,1,0.35186688280112327,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,KOWOSB,4,0,0,max_eval,0.00038807038464651274,0.0809791088104248,1347,0.0006142452959216454,0.0,50007,27969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,LANCZOS1LS,6,0,0,max_eval,0.004599285397624558,0.26272082328796387,1358,0.0028059875952712323,0.0,50017,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,LANCZOS2LS,6,0,0,max_eval,0.004599085903081688,0.26690101623535156,1358,0.002805840363107444,0.0,50017,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,LANCZOS3LS,6,0,0,max_eval,0.004596579272659577,0.25777411460876465,1358,0.0028052222947983116,0.0,50017,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,LOGHAIRY,2,0,0,first_order,0.182321556793967,0.03168201446533203,496,3.9947894344831533e-7,0.0,20503,12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,LSC1LS,3,0,0,max_eval,1096.5845632570429,0.05940103530883789,1347,0.9794175977195108,0.0,50023,27976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,LSC2LS,3,0,0,max_eval,16.73302061520242,0.07126688957214355,1357,0.21444670613541097,0.0,50042,27862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,MARATOSB,2,0,0,first_order,0.9958931304084034,0.0005860328674316406,11,0.09370783829900704,0.0,692,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,MEXHAT,2,0,0,max_eval,NaN,0.06306219100952148,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,MEYER3,3,0,0,max_eval,NaN,0.1587080955505371,127,NaN,0.0,50122,50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,MGH09LS,4,0,0,first_order,0.0012457633237143919,0.04749703407287598,796,9.067048667890247e-5,0.0,29856,16846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,MGH10LS,3,0,0,first_order,9.902097353030116e13,0.0034470558166503906,31,2.7433461740383935e9,0.0,1418,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,MGH10SLS,3,0,0,first_order,4.0553384360842266e9,0.00021195411682128906,1,10.59135436678208,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,MGH17LS,5,0,0,first_order,1.0224325807855597,0.05006909370422363,246,0.002648366439955524,0.0,9704,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,MGH17SLS,5,0,0,first_order,1.1028431064056574,0.01359701156616211,61,0.0011688641270300119,0.0,2500,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,MISRA1ALS,2,0,0,first_order,6761.787893768267,0.0011489391326904297,3,0.007143034553337202,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,MISRA1BLS,2,0,0,first_order,6761.7872972485075,0.0010559558868408203,3,0.021944405542477428,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,MISRA1CLS,2,0,0,first_order,6716.038927761553,0.0010480880737304688,3,12.937071801485242,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,MISRA1DLS,2,0,0,first_order,6760.782824740824,0.0010008811950683594,3,0.01393800389605299,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,MUONSINELS,1,0,0,first_order,51069.173071923746,0.008100032806396484,3,0.0014625135937649247,0.0,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,NELSONLS,3,0,0,max_eval,57.345762488837515,0.5833039283752441,1358,876.8446055073317,0.0,50003,27790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,OSBORNEA,5,0,0,max_eval,0.02069851541249419,0.265841007232666,1320,0.9833222411553625,0.0,50037,27675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,PALMER1C,8,0,0,max_eval,38951.88883628525,0.1251370906829834,1347,1462.1968972864322,0.0,50005,27974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,PALMER1D,7,0,0,max_eval,38494.07792897832,0.13095903396606445,1089,57025.82529745865,0.0,50032,27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,PALMER2C,8,0,0,max_eval,1283.0895453067913,0.10866189002990723,1347,154.42727632414315,0.0,50001,27970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,PALMER3C,8,0,0,max_eval,265.3130276201147,0.10425996780395508,1089,518.3111283335359,0.0,50032,27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,PALMER4C,8,0,0,max_eval,251.5457045687685,0.09680986404418945,1089,385.9893595939755,0.0,50032,27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,PALMER5C,6,0,0,first_order,2.1280867118603286,0.005240917205810547,116,0.0009491367845642579,0.0,4497,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,PALMER5D,4,0,0,max_eval,772.0165178323597,0.06449699401855469,1347,14.881323913838804,0.0,50019,27973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,PALMER6C,8,0,0,max_eval,167.2161341042272,0.08000898361206055,1348,219.5221187488592,0.0,50044,27991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,PALMER7C,8,0,0,max_eval,249.39326656437038,0.07301807403564453,1343,98.61162667575468,0.0,50029,27967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,PALMER8C,8,0,0,max_eval,149.962085395604,0.07809114456176758,1178,82.94402239498177,0.0,50010,27366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,POWELLBSLS,2,0,0,max_eval,0.13521097849991126,0.05466485023498535,1348,0.978131480130605,0.0,50038,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,POWELLSQLS,2,0,0,first_order,1.5182570686762688e-15,0.000885009765625,16,2.1428866675544165e-8,0.0,932,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,POWERSUM,4,0,0,first_order,37.4314466992563,0.00015401840209960938,5,2.7269494466963806e-6,0.0,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,PRICE3,2,0,0,first_order,2.366786558953298e-6,0.004082918167114258,136,0.010810403190892683,0.0,5263,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,PRICE4,2,0,0,first_order,7.451531625048365e-5,0.0011208057403564453,36,0.002115688523644963,0.0,1236,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,RAT42LS,3,0,0,max_eval,NaN,0.11386585235595703,125,NaN,0.0,50066,50279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,RAT43LS,4,0,0,first_order,1.0764615963733331e6,0.00019812583923339844,3,2.0463630789890885e-12,0.0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,RECIPELS,3,0,0,first_order,3.4149101554555494e-6,0.009911060333251953,306,0.0004594533381723566,0.0,11459,6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,ROSENBR,2,0,0,max_eval,0.024677957643323027,0.04921412467956543,1343,0.23506360279024827,0.0,50045,27970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,ROSENBRTU,2,0,0,max_eval,0.9455648712328523,0.03974008560180664,1340,0.03666277722474049,0.0,50040,27973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1LS,4,0,0,max_eval,4.955522747069202,0.18407797813415527,1337,461.35633840737074,0.0,50030,28160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,S308,2,0,0,first_order,0.7731990577183518,0.002020120620727539,56,7.999569996861924e-5,0.0,2303,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,SINEVAL,2,0,0,max_eval,3.4125055601025105,0.04226398468017578,1348,1.9515311894704068,0.0,50042,27994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,SISSER,2,0,0,first_order,3.3396327983027824e-8,0.0014300346374511719,41,1.205498405702788e-5,0.0,1750,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,SNAIL,2,0,0,first_order,3.5062811177106265e-19,0.00039196014404296875,16,1.1842771843544047e-9,0.0,396,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,SSI,3,0,0,max_eval,0.03875922736117125,0.05055713653564453,1369,0.04379862842928606,0.0,50005,27616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,STRATEC,10,0,0,max_time,3977.8039007719763,10.616199970245361,2,117551.33130550281,0.0,491,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,STREG,4,0,0,first_order,1.958572505582891e7,0.0006270408630371094,21,6262.564321663225,0.0,643,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,STRTCHDV,10,0,0,first_order,5.396835475217825e-7,0.015202045440673828,86,5.94307378301135e-5,0.0,3405,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,THURBERLS,7,0,0,max_eval,2.9669328594437703e7,0.23413395881652832,1120,55316.74440068824,0.0,50036,26945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,TRIGON1,10,0,0,first_order,6.130059090049301e-11,0.09553909301757812,1056,2.248670740832461e-5,0.0,38498,21278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,TRIGON2,10,0,0,max_eval,7.143051828944227,0.17267799377441406,1289,0.00442262851839443,0.0,50033,26787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,VESUVIALS,8,0,0,first_order,3461.2452487778296,0.3807380199432373,11,0.0008508986946058288,0.0,1480,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,VESUVIOLS,8,0,0,first_order,4181.434432982916,0.1592569351196289,4,12.461403818630277,0.0,497,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,VESUVIOULS,8,0,0,max_time,2.028391755465498,10.002228021621704,1103,3.149611376533689,0.0,44058,24180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,VIBRBEAM,8,0,0,max_eval,NaN,0.8045070171356201,136,NaN,0.0,50108,50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,WAYSEA1,2,0,0,max_eval,0.32159077713529943,0.05197596549987793,1357,1.4117618120152504,0.0,50030,27801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,WAYSEA2,2,0,0,first_order,8.113863158349292e-6,0.0009920597076416016,21,0.0011343030416294194,0.0,1030,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,YFITU,3,0,0,max_eval,184.13901202996612,0.16166186332702637,1370,35.44176859039476,0.0,50028,27633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.0004119873046875,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
