id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
15,DJTL,2,0,0,max_eval,-6733.660430525114,0.07641816139221191,1106,34478.767744379235,0.0,50037,27181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,EGGCRATE,2,0,0,first_order,9.488197339107607,0.0006968975067138672,7,1.1673402331022457e-5,0.0,474,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,ELATVIDU,2,0,0,first_order,1.7127817004715211,0.003687143325805664,103,0.014623283191575515,0.0,4154,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,EXP2,2,0,0,first_order,2.183905961542361e-11,0.042214155197143555,358,2.143393015001023e-6,0.0,15037,8334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,EXPFIT,2,0,0,max_eval,0.24051063886333196,0.08400416374206543,1176,0.0012066977688411503,0.0,50039,27254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,GBRAINLS,2,0,0,max_time,28.526016655783504,10.018349170684814,453,0.9801563294003094,0.0,21858,12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,HAIRY,2,0,0,max_eval,20.000000000048367,0.04918408393859863,1145,0.0003422650875167154,0.0,50005,27070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,HILBERTA,2,0,0,first_order,3.637959897104966e-13,0.0005040168762207031,9,9.603561645967563e-7,0.0,512,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,HIMMELBB,2,0,0,first_order,3.8389998900341e-12,0.00011110305786132812,2,0.005690743313523701,0.0,126,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,HIMMELBCLS,2,0,0,first_order,1.5903606064864682e-11,0.00023794174194335938,11,2.8619550489100716e-5,0.0,71,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,HIMMELBG,2,0,0,first_order,2.3233577251212738e-14,8.20159912109375e-5,9,5.280116177327279e-7,0.0,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,HIMMELBH,2,0,0,first_order,-0.9999999999987872,9.799003601074219e-5,10,3.815446438947419e-6,0.0,52,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,HUMPS,2,0,0,max_eval,0.07317050183918848,0.06673002243041992,1113,0.1454909672481907,0.0,50004,26987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,JENSMP,2,0,0,first_order,2020.0,0.00020813941955566406,1,4.997887944964559e-57,0.0,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,JUDGE,2,0,0,first_order,20.482337211263093,0.002483844757080078,35,0.001837283364685264,0.0,1246,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,LOGHAIRY,2,0,0,max_eval,0.1823237708926992,0.05279994010925293,1098,0.0060740545752546605,0.0,50001,29001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,MARATOSB,2,0,0,first_order,0.9958931303140305,0.000514984130859375,8,0.0905435732636643,0.0,515,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,MEXHAT,2,0,0,max_eval,NaN,0.0645608901977539,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,MISRA1ALS,2,0,0,first_order,6761.787893768267,0.0011479854583740234,3,0.007143034553337202,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,MISRA1BLS,2,0,0,first_order,6761.7872972485075,0.0010519027709960938,3,0.021944405542477428,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,MISRA1CLS,2,0,0,first_order,6716.038927761553,0.0010459423065185547,3,12.937071801485242,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,MISRA1DLS,2,0,0,first_order,6760.782824740824,0.0009658336639404297,3,0.01393800389605299,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,MUONSINELS,1,0,0,first_order,51069.173071923746,0.007539033889770508,3,0.0014625135937649247,0.0,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,POWELLBSLS,2,0,0,max_eval,0.045648058300798176,0.053240060806274414,1091,36.07541724703952,0.0,50009,27509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,POWELLSQLS,2,0,0,first_order,1.5235332816418287e-15,0.0005738735198974609,8,4.292854860929931e-8,0.0,548,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,PRICE3,2,0,0,first_order,3.103549467269911e-9,0.0005738735198974609,18,0.0012608389330802207,0.0,557,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,PRICE4,2,0,0,first_order,7.44420868004538e-9,0.00023794174194335938,10,7.434344127048774e-5,0.0,158,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,ROSENBR,2,0,0,max_eval,0.2088471243381652,0.03632688522338867,1111,0.8265456850577841,0.0,50007,28478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,ROSENBRTU,2,0,0,max_eval,0.9455339420564544,0.05005311965942383,1154,0.015050442861763305,0.0,50036,27294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,S308,2,0,0,first_order,0.7731990575334735,0.0005719661712646484,14,6.882582130387023e-5,0.0,501,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,SINEVAL,2,0,0,max_eval,3.9080632290234525,0.05217695236206055,1083,9.956479540722816,0.0,50032,27700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,SISSER,2,0,0,first_order,2.587563543900022e-8,0.0005660057067871094,16,9.749378657981871e-6,0.0,499,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,SNAIL,2,0,0,first_order,2.171235969938528e-16,7.081031799316406e-5,8,2.9470229276385582e-8,0.0,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,WAYSEA1,2,0,0,max_eval,4.665475120693929,0.038443803787231445,1178,7.5546361632254895,0.0,50027,27161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,WAYSEA2,2,0,0,first_order,8.114456457941657e-6,0.00045990943908691406,9,0.0013333906433454315,0.0,490,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.00045680999755859375,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
