id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
11,BROWNDEN,4,0,0,first_order,85822.20198875226,0.14111089706420898,801,1.9127533824160208,0.0,29916,16681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,CERI651ALS,7,0,0,max_eval,393.37292158615764,1.1423730850219727,1097,238498.77000797808,0.0,50005,27057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,CERI651BLS,7,0,0,max_eval,370.0177646258079,1.2296087741851807,1347,30288.198807175228,0.0,50005,27972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,CERI651CLS,7,0,0,max_eval,83.63011664740301,1.2171778678894043,1098,146218.20172255032,0.0,50040,27077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,CERI651DLS,7,0,0,max_eval,23.470531459255714,1.1551568508148193,1345,37.5092203093601,0.0,50012,27981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,CERI651ELS,7,0,0,max_eval,26.624943434682763,1.0591650009155273,1098,1289.776292401378,0.0,50040,27077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,CHWIRUT1LS,3,0,0,first_order,315414.7930890908,0.028318166732788086,26,3.5655677391717755,0.0,1193,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,CHWIRUT2LS,3,0,0,first_order,90497.39306219165,0.00869607925415039,31,0.9913392520032971,0.0,1376,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,CLIFF,2,0,0,first_order,11396.391743805923,8.606910705566406e-5,1,2.1701146216033407,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,CLUSTERLS,2,0,0,first_order,1.5993238731477052e-9,0.002827167510986328,76,3.197084002153897e-6,0.0,3031,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,COOLHANSLS,9,0,0,max_eval,0.05378765294353957,0.1448650360107422,1358,13.031598356743116,0.0,50009,27796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,CUBE,2,0,0,max_eval,0.015467146560226566,0.04036116600036621,1359,0.14336931514349446,0.0,50028,27805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,DANIWOODLS,2,0,0,first_order,103.917818,3.409385681152344e-5,1,9.102978144844748e-57,0.0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,DANWOODLS,2,0,0,max_eval,NaN,0.09514379501342773,124,NaN,0.0,50001,50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,DENSCHNA,2,0,0,first_order,7.25457134952551e-11,0.024693012237548828,161,1.0840454832675127e-5,0.0,6158,3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,DENSCHNB,2,0,0,first_order,5.652278434044251e-12,0.0013079643249511719,41,4.88363905577531e-6,0.0,1315,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,DENSCHNC,2,0,0,first_order,0.1833627265214504,0.008235931396484375,166,0.0013826294580245773,0.0,6379,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,DENSCHND,3,0,0,first_order,8.539362633884263,0.013036966323852539,286,24.53351682373224,0.0,10969,6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,DENSCHNE,3,0,0,first_order,9.378531157900747e-14,0.0026319026947021484,41,6.124881259560251e-7,0.0,2171,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,DENSCHNF,2,0,0,first_order,1.141975163152924e-9,0.0043909549713134766,101,0.0006383226133938089,0.0,3964,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,DEVGLA1,4,0,0,max_eval,NaN,0.32103610038757324,124,NaN,0.0,50001,50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,DEVGLA2,5,0,0,max_eval,NaN,0.3419938087463379,124,NaN,0.0,50001,50252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,DJTL,2,0,0,max_eval,-6581.461442851581,0.07514500617980957,1115,60990.60048853777,0.0,50030,26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,ECKERLE4LS,3,0,0,first_order,0.6996960912061057,0.00026702880859375,3,7.057485825466091e-7,0.0,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,EGGCRATE,2,0,0,first_order,9.488197339106259,0.0013968944549560547,11,5.162364670688641e-9,0.0,654,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,ELATVIDU,2,0,0,first_order,1.7127823898128054,0.004255771636962891,106,0.017930948459251146,0.0,4177,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,ENGVAL2,3,0,0,max_eval,0.019625208334995547,0.09262204170227051,1357,0.23318934044885958,0.0,50012,27796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,ENSOLS,9,0,0,first_order,788.5397866709951,3.8981471061706543,976,0.00037557079455159063,0.0,37215,20802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,EXP2,2,0,0,first_order,2.801847824967871e-11,0.02444911003112793,281,2.4247999130336336e-6,0.0,10608,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,EXPFIT,2,0,0,first_order,0.24051059402467634,0.06207013130187988,841,2.8200029182802687e-5,0.0,31854,17902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,FBRAIN3LS,6,0,0,max_time,0.3907353442349046,10.00178599357605,201,0.07596725308126596,0.0,7614,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,GAUSS1LS,8,0,0,max_eval,7340.9911088943645,3.175834894180298,1354,6678.438185011186,0.0,50018,27789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,GAUSS2LS,8,0,0,max_eval,NaN,4.292553901672363,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,GAUSS3LS,8,0,0,max_eval,18856.19595784429,3.113734006881714,1354,16140.421538993809,0.0,50026,27797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,GAUSSIAN,3,0,0,first_order,1.1281482826443345e-8,0.0021500587463378906,11,7.762749027289029e-7,0.0,790,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,GBRAINLS,2,0,0,max_time,28.605827853459807,10.002182006835938,614,5.0696074379364005,0.0,23248,13236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,GROWTHLS,3,0,0,first_order,3542.14903046,0.00015306472778320312,1,0.0,0.0,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,GULF,3,0,0,max_eval,6.535154481933069,1.3256340026855469,1097,1.349840344619433,0.0,50001,27073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,HAHN1LS,7,0,0,first_order,55530.9534926475,0.0023469924926757812,1,0.0004331288389300792,0.0,105,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,HAIRY,2,0,0,first_order,20.000000000001137,0.008831977844238281,211,0.00010705866264314453,0.0,8310,4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,HATFLDD,3,0,0,max_eval,1.9527760787651327e-5,0.10286283493041992,1359,0.00023626962993153675,0.0,50040,27823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,HATFLDE,3,0,0,max_eval,9.454009201677854e-5,0.16790103912353516,1358,0.0004139077073303727,0.0,50041,27814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,HATFLDFL,3,0,0,max_eval,6.657444914831623e-5,0.0763700008392334,1315,5.1715203684297275e-6,0.0,50024,28926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,HATFLDFLS,3,0,0,max_eval,2.436890758140282e-5,0.05634307861328125,1345,0.00011991092229567575,0.0,50021,27971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,HEART6LS,6,0,0,max_eval,5.752328393723374,0.09925484657287598,1349,23.843802298416072,0.0,50041,27993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,HEART8LS,8,0,0,max_eval,1.5204284344621375,0.12981605529785156,1369,1.3935094867521152,0.0,50025,27637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,HELIX,3,0,0,max_eval,0.10980018248069762,0.05275416374206543,1358,0.8143623043294301,0.0,50027,27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,HIELOW,3,0,0,max_time,NaN,10.590345859527588,18,NaN,0.0,7601,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,HILBERTA,2,0,0,first_order,2.761905884835004e-11,0.0011968612670898438,21,1.90580797479675e-6,0.0,1068,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,HILBERTB,10,0,0,first_order,1.858108435010651e-11,0.0032470226287841797,11,1.9535288625612026e-5,0.0,652,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,HIMMELBB,2,0,0,first_order,3.8389998900341e-12,0.00011801719665527344,2,0.005690743313523701,0.0,126,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,HIMMELBCLS,2,0,0,first_order,2.8329840831381387e-11,0.0016019344329833984,61,5.5624092024139605e-5,0.0,2107,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,HIMMELBF,4,0,0,max_eval,962.3504531662004,0.07841086387634277,1369,39.50307728128447,0.0,50039,27640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,HIMMELBG,2,0,0,first_order,1.0817937506996726e-13,0.0009160041809082031,31,9.36353868187004e-7,0.0,1001,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,HIMMELBH,2,0,0,first_order,-0.9999999999997531,0.0014519691467285156,51,1.004809748321284e-6,0.0,1807,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,HUMPS,2,0,0,max_eval,1.1580795821631624,0.04617190361022949,1118,0.459031444567669,0.0,50016,26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,JENSMP,2,0,0,first_order,2020.0,0.00025010108947753906,1,4.997887944964559e-57,0.0,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,JUDGE,2,0,0,first_order,20.482337248453984,0.004338979721069336,56,0.0020515238858347957,0.0,2313,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,KIRBY2LS,5,0,0,first_order,490348.99948858167,0.0011501312255859375,1,0.35186688280112327,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,KOWOSB,4,0,0,max_eval,0.00038807038464651274,0.11142206192016602,1347,0.0006142452959216454,0.0,50007,27969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,LANCZOS1LS,6,0,0,max_eval,0.004599285397624558,0.26264500617980957,1358,0.0028059875952712323,0.0,50017,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,LANCZOS2LS,6,0,0,max_eval,0.004599085903081688,0.262131929397583,1358,0.002805840363107444,0.0,50017,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,LANCZOS3LS,6,0,0,max_eval,0.004596579272659577,0.33750009536743164,1358,0.0028052222947983116,0.0,50017,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,LOGHAIRY,2,0,0,first_order,0.182321556793967,0.028341054916381836,496,3.9947894344831533e-7,0.0,20503,12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,LSC1LS,3,0,0,max_eval,1096.5845632570429,0.08464598655700684,1347,0.9794175977195108,0.0,50023,27976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,LSC2LS,3,0,0,max_eval,16.73302061520242,0.08522796630859375,1357,0.21444670613541097,0.0,50042,27862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,MARATOSB,2,0,0,first_order,0.9958931304084034,0.000820159912109375,11,0.09370783829900704,0.0,692,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,MEXHAT,2,0,0,max_eval,NaN,0.099945068359375,127,NaN,0.0,50136,50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,MEYER3,3,0,0,max_eval,NaN,0.2037971019744873,127,NaN,0.0,50122,50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,MGH09LS,4,0,0,first_order,0.0012457633237143919,0.06622910499572754,796,9.067048667890247e-5,0.0,29856,16846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,MGH10LS,3,0,0,first_order,9.902097353030116e13,0.004729032516479492,31,2.7433461740383935e9,0.0,1418,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,MGH10SLS,3,0,0,first_order,4.0553384360842266e9,0.0002770423889160156,1,10.59135436678208,0.0,91,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,MGH17LS,5,0,0,first_order,1.0224325807855597,0.06692385673522949,246,0.002648366439955524,0.0,9704,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,MGH17SLS,5,0,0,first_order,1.1028431064056574,0.019009828567504883,61,0.0011688641270300119,0.0,2500,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,MISRA1ALS,2,0,0,first_order,6761.787893768267,0.0015311241149902344,3,0.007143034553337202,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,MISRA1BLS,2,0,0,first_order,6761.7872972485075,0.0013930797576904297,3,0.021944405542477428,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,MISRA1CLS,2,0,0,first_order,6716.038927761553,0.0011479854583740234,3,12.937071801485242,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,MISRA1DLS,2,0,0,first_order,6760.782824740824,0.0010399818420410156,3,0.01393800389605299,0.0,494,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,MUONSINELS,1,0,0,first_order,51069.173071923746,0.007995128631591797,3,0.0014625135937649247,0.0,123,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,NELSONLS,3,0,0,max_eval,57.345762488837515,0.628587007522583,1358,876.8446055073317,0.0,50003,27790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,OSBORNEA,5,0,0,max_eval,0.02069851541249419,0.2925260066986084,1320,0.9833222411553625,0.0,50037,27675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,PALMER1C,8,0,0,max_eval,38951.88883628525,0.16411185264587402,1347,1462.1968972864322,0.0,50005,27974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,PALMER1D,7,0,0,max_eval,38494.07792897832,0.1837308406829834,1089,57025.82529745865,0.0,50032,27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,PALMER2C,8,0,0,max_eval,1283.0895453067913,0.1292111873626709,1347,154.42727632414315,0.0,50001,27970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,PALMER3C,8,0,0,max_eval,265.3130276201147,0.12544703483581543,1089,518.3111283335359,0.0,50032,27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,PALMER4C,8,0,0,max_eval,251.5457045687685,0.15169501304626465,1089,385.9893595939755,0.0,50032,27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,PALMER5C,6,0,0,first_order,2.1280867118603286,0.0073490142822265625,116,0.0009491367845642579,0.0,4497,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,PALMER5D,4,0,0,max_eval,772.0165178323597,0.0780642032623291,1347,14.881323913838804,0.0,50019,27973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,PALMER6C,8,0,0,max_eval,167.2161341042272,0.09396100044250488,1348,219.5221187488592,0.0,50044,27991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,PALMER7C,8,0,0,max_eval,249.39326656437038,0.07279086112976074,1343,98.61162667575468,0.0,50029,27967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,PALMER8C,8,0,0,max_eval,149.962085395604,0.09589409828186035,1178,82.94402239498177,0.0,50010,27366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,POWELLBSLS,2,0,0,max_eval,0.13521097849991126,0.043760061264038086,1348,0.978131480130605,0.0,50038,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,POWELLSQLS,2,0,0,first_order,1.5182570686762688e-15,0.0008618831634521484,16,2.1428866675544165e-8,0.0,932,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,POWERSUM,4,0,0,first_order,37.4314466992563,0.0001671314239501953,5,2.7269494466963806e-6,0.0,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,PRICE3,2,0,0,first_order,2.366786558953298e-6,0.004163026809692383,136,0.010810403190892683,0.0,5263,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,PRICE4,2,0,0,first_order,7.451531625048365e-5,0.0010771751403808594,36,0.002115688523644963,0.0,1236,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,RAT42LS,3,0,0,max_eval,NaN,0.11568188667297363,125,NaN,0.0,50066,50279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,RAT43LS,4,0,0,first_order,1.0764615963733331e6,0.025611162185668945,3,2.0463630789890885e-12,0.0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,RECIPELS,3,0,0,first_order,3.4149101554555494e-6,0.010963916778564453,306,0.0004594533381723566,0.0,11459,6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,ROSENBR,2,0,0,max_eval,0.024677957643323027,0.04018712043762207,1343,0.23506360279024827,0.0,50045,27970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,ROSENBRTU,2,0,0,max_eval,0.9455648712328523,0.0414738655090332,1340,0.03666277722474049,0.0,50040,27973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,ROSZMAN1LS,4,0,0,max_eval,4.955522747069202,0.19275808334350586,1337,461.35633840737074,0.0,50030,28160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,S308,2,0,0,first_order,0.7731990577183518,0.002891063690185547,56,7.999569996861924e-5,0.0,2303,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,SINEVAL,2,0,0,max_eval,3.4125055601025105,0.07790803909301758,1348,1.9515311894704068,0.0,50042,27994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,SISSER,2,0,0,first_order,3.3396327983027824e-8,0.001653909683227539,41,1.205498405702788e-5,0.0,1750,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,SNAIL,2,0,0,first_order,3.5062811177106265e-19,0.0003790855407714844,16,1.1842771843544047e-9,0.0,396,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,SSI,3,0,0,max_eval,0.03875922736117125,0.04495096206665039,1369,0.04379862842928606,0.0,50005,27616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,STRATEC,10,0,0,max_time,3977.8039007719763,11.16985297203064,2,117551.33130550281,0.0,491,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,STREG,4,0,0,first_order,1.958572505582891e7,0.0008280277252197266,21,6262.564321663225,0.0,643,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,STRTCHDV,10,0,0,first_order,5.396835475217825e-7,0.03023815155029297,86,5.94307378301135e-5,0.0,3405,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,THURBERLS,7,0,0,max_eval,2.9669328594437703e7,0.23250102996826172,1120,55316.74440068824,0.0,50036,26945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,TRIGON1,10,0,0,first_order,6.130059090049301e-11,0.11949682235717773,1056,2.248670740832461e-5,0.0,38498,21278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,TRIGON2,10,0,0,max_eval,7.143051828944227,0.18024802207946777,1289,0.00442262851839443,0.0,50033,26787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,VESUVIALS,8,0,0,first_order,3461.2452487778296,0.4000680446624756,11,0.0008508986946058288,0.0,1480,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,VESUVIOLS,8,0,0,first_order,4181.434432982916,0.1598830223083496,4,12.461403818630277,0.0,497,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,VESUVIOULS,8,0,0,max_time,2.030875634653421,10.001559019088745,1057,5.011250425989161,0.0,42366,23247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,VIBRBEAM,8,0,0,max_eval,NaN,1.0284490585327148,136,NaN,0.0,50108,50127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,WAYSEA1,2,0,0,max_eval,0.32159077713529943,0.051407814025878906,1357,1.4117618120152504,0.0,50030,27801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,WAYSEA2,2,0,0,first_order,8.113863158349292e-6,0.0011568069458007812,21,0.0011343030416294194,0.0,1030,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,YFITU,3,0,0,max_eval,184.13901202996612,0.21543288230895996,1370,35.44176859039476,0.0,50028,27633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,ZANGWIL2,2,0,0,first_order,-18.20000000909999,0.0005459785461425781,3,2.326242288897491e-10,0.0,452,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
